,Postal Code,Place Name,State,State Abbreviation,County,Latitude,Longitude,Unnamed: 7
42642,98110.0,Bainbridge Island,Washington,WA,Kitsap,47.6478,-122.538,-1.0
42708,98220.0,Acme,Washington,WA,Whatcom,48.6752,-122.1914,-1.0
42709,98221.0,Anacortes,Washington,WA,Skagit,48.5004,-122.6309,-1.0
42710,98222.0,Blakely Island,Washington,WA,San Juan,48.5618,-122.812,-1.0
42711,98223.0,Arlington,Washington,WA,Snohomish,48.1829,-122.1121,-1.0
42712,98224.0,Baring,Washington,WA,King,47.7671,-121.4814,-1.0
42718,98230.0,Blaine,Washington,WA,Whatcom,48.9636,-122.7323,-1.0
42719,98231.0,Blaine,Washington,WA,Whatcom,48.8148,-121.9885,-1.0
42720,98232.0,Bow,Washington,WA,Skagit,48.562,-122.4134,-1.0
42721,98233.0,Burlington,Washington,WA,Skagit,48.4786,-122.3345,-1.0
42722,98235.0,Clearlake,Washington,WA,Skagit,48.4701,-122.2388,-1.0
42723,98236.0,Clinton,Washington,WA,Island,47.9508,-122.3916,-1.0
42724,98237.0,Concrete,Washington,WA,Skagit,48.531,-121.6643,-1.0
42725,98238.0,Conway,Washington,WA,Skagit,48.34,-122.3456,-1.0
42726,98239.0,Coupeville,Washington,WA,Island,48.2189,-122.6823,-1.0
42727,98240.0,Custer,Washington,WA,Whatcom,48.9374,-122.6226,-1.0
42728,98241.0,Darrington,Washington,WA,Snohomish,48.2395,-121.5892,-1.0
42729,98243.0,Deer Harbor,Washington,WA,San Juan,48.5578,-122.9837,-1.0
42730,98244.0,Deming,Washington,WA,Whatcom,48.8018,-122.0918,-1.0
42731,98245.0,Eastsound,Washington,WA,San Juan,48.6656,-122.937,-1.0
42732,98246.0,Bow,Washington,WA,Skagit,48.5581,-121.417,-1.0
42733,98247.0,Everson,Washington,WA,Whatcom,48.9045,-122.3325,-1.0
42734,98248.0,Ferndale,Washington,WA,Whatcom,48.8625,-122.5953,-1.0
42735,98249.0,Freeland,Washington,WA,Island,48.0342,-122.5641,-1.0
42737,98251.0,Gold Bar,Washington,WA,Snohomish,47.8331,-121.6365,-1.0
42738,98252.0,Granite Falls,Washington,WA,Snohomish,48.079,-121.9428,-1.0
42739,98253.0,Greenbank,Washington,WA,Island,48.1004,-122.5761,-1.0
42740,98255.0,Hamilton,Washington,WA,Skagit,48.5255,-121.9887,-1.0
42741,98256.0,Index,Washington,WA,Snohomish,47.8118,-121.5497,-1.0
42742,98257.0,La Conner,Washington,WA,Skagit,48.4093,-122.5313,-1.0
42743,98258.0,Lake Stevens,Washington,WA,Snohomish,48.0171,-122.0672,-1.0
42744,98259.0,North Lakewood,Washington,WA,Snohomish,48.0373,-121.6823,-1.0
42745,98260.0,Langley,Washington,WA,Island,48.0187,-122.453,-1.0
42746,98261.0,Lopez Island,Washington,WA,San Juan,48.4988,-122.8743,-1.0
42747,98262.0,Lummi Island,Washington,WA,Whatcom,48.7128,-122.6823,-1.0
42748,98263.0,Lyman,Washington,WA,Skagit,48.5345,-122.0586,-1.0
42749,98264.0,Lynden,Washington,WA,Whatcom,48.9372,-122.4592,-1.0
42750,98266.0,Maple Falls,Washington,WA,Whatcom,48.9533,-122.1283,-1.0
42751,98267.0,Marblemount,Washington,WA,Skagit,48.4435,-121.3163,-1.0
42754,98272.0,Monroe,Washington,WA,Snohomish,47.8585,-121.9474,-1.0
42757,98275.0,Mukilteo,Washington,WA,Snohomish,47.9199,-122.3019,-1.0
42758,98276.0,Nooksack,Washington,WA,Whatcom,48.8342,-122.3357,-1.0
42761,98279.0,Olga,Washington,WA,San Juan,48.6555,-122.8362,-1.0
42762,98280.0,Orcas,Washington,WA,San Juan,48.5901,-122.941,-1.0
42763,98281.0,Point Roberts,Washington,WA,Whatcom,48.9879,-123.0555,-1.0
42764,98282.0,Camano Island,Washington,WA,Island,48.1761,-122.521,-1.0
42765,98283.0,Rockport,Washington,WA,Skagit,48.4704,-121.5554,-1.0
42766,98284.0,Sedro Woolley,Washington,WA,Skagit,48.5274,-122.2329,-1.0
42767,98286.0,Shaw Island,Washington,WA,San Juan,48.5578,-122.9837,-1.0
42768,98287.0,Silvana,Washington,WA,Snohomish,48.0373,-121.6823,-1.0
42769,98288.0,Skykomish,Washington,WA,King,47.6922,-121.3713,-1.0
42770,98290.0,Snohomish,Washington,WA,Snohomish,47.8954,-122.0716,-1.0
42771,98291.0,Snohomish,Washington,WA,Snohomish,47.9095,-122.0501,-1.0
42772,98292.0,Stanwood,Washington,WA,Snohomish,48.2011,-122.378,-1.0
42773,98293.0,Startup,Washington,WA,Snohomish,47.8703,-121.7685,-1.0
42774,98294.0,Sultan,Washington,WA,Snohomish,47.8589,-121.7369,-1.0
42775,98295.0,Sumas,Washington,WA,Whatcom,48.9708,-122.2074,-1.0
42776,98296.0,Snohomish,Washington,WA,Snohomish,47.8579,-122.092,-1.0
42777,98297.0,Waldron,Washington,WA,San Juan,48.5578,-122.9837,-1.0
42778,98303.0,Anderson Island,Washington,WA,Pierce,47.1563,-122.7067,-1.0
42779,98304.0,Ashford,Washington,WA,Pierce,46.7531,-121.9898,-1.0
42780,98305.0,Beaver,Washington,WA,Clallam,48.0673,-124.3054,-1.0
42781,98310.0,Bremerton,Washington,WA,Kitsap,47.6019,-122.6299,-1.0
42782,98311.0,Bremerton,Washington,WA,Kitsap,47.6271,-122.6373,-1.0
42783,98312.0,Bremerton,Washington,WA,Kitsap,47.5754,-122.6958,-1.0
42784,98314.0,Bremerton,Washington,WA,Kitsap,47.5593,-122.6492,-1.0
42785,98315.0,Silverdale,Washington,WA,Kitsap,47.692,-122.7161,-1.0
42786,98320.0,Brinnon,Washington,WA,Jefferson,47.6776,-122.9375,-1.0
42787,98321.0,Buckley,Washington,WA,Pierce,47.1524,-122.0621,-1.0
42788,98322.0,Burley,Washington,WA,Kitsap,47.688,-122.7293,-1.0
42789,98323.0,Carbonado,Washington,WA,Pierce,47.0802,-122.0513,-1.0
42790,98324.0,Carlsborg,Washington,WA,Clallam,48.1832,-123.873,-1.0
42791,98325.0,Chimacum,Washington,WA,Jefferson,47.9861,-122.7883,-1.0
42792,98326.0,Clallam Bay,Washington,WA,Clallam,48.2255,-124.2015,-1.0
42793,98327.0,Dupont,Washington,WA,Pierce,47.0909,-122.6567,-1.0
42794,98328.0,Eatonville,Washington,WA,Pierce,46.8708,-122.2696,-1.0
42795,98329.0,Gig Harbor,Washington,WA,Pierce,47.3786,-122.7,-1.0
42796,98330.0,Elbe,Washington,WA,Pierce,46.7777,-122.2023,-1.0
42797,98331.0,Forks,Washington,WA,Clallam,47.9287,-124.3989,-1.0
42798,98332.0,Gig Harbor,Washington,WA,Pierce,47.3607,-122.6001,-1.0
42799,98333.0,Fox Island,Washington,WA,Pierce,47.248,-122.629,-1.0
42800,98334.0,Sequim,Washington,WA,-1,48.05,-122.9145,-1.0
42801,98335.0,Gig Harbor,Washington,WA,Pierce,47.3002,-122.6084,-1.0
42802,98336.0,Glenoma,Washington,WA,Lewis,46.5283,-122.099,-1.0
42803,98337.0,Bremerton,Washington,WA,Kitsap,47.5686,-122.6374,-1.0
42804,98338.0,Graham,Washington,WA,Pierce,47.0246,-122.2936,-1.0
42805,98339.0,Port Hadlock,Washington,WA,Jefferson,48.0345,-122.7682,-1.0
42806,98340.0,Hansville,Washington,WA,Kitsap,47.9061,-122.5655,-1.0
42807,98342.0,Indianola,Washington,WA,Kitsap,47.7514,-122.5196,-1.0
42808,98343.0,Joyce,Washington,WA,Clallam,48.1832,-123.873,-1.0
42809,98344.0,Kapowsin,Washington,WA,Pierce,46.9899,-122.2226,-1.0
42810,98345.0,Keyport,Washington,WA,Kitsap,47.698,-122.6255,-1.0
42811,98346.0,Kingston,Washington,WA,Kitsap,47.8108,-122.5255,-1.0
42812,98348.0,La Grande,Washington,WA,Pierce,47.0662,-122.1132,-1.0
42813,98349.0,Lakebay,Washington,WA,Pierce,47.2886,-122.7776,-1.0
42814,98350.0,La Push,Washington,WA,Clallam,47.9052,-124.6261,-1.0
42815,98351.0,Longbranch,Washington,WA,Pierce,47.2007,-122.7561,-1.0
42816,98352.0,Sumner,Washington,WA,Pierce,47.0662,-122.1132,-1.0
42817,98353.0,Manchester,Washington,WA,Kitsap,47.5952,-122.6225,-1.0
42818,98354.0,Milton,Washington,WA,Pierce,47.2483,-122.3155,-1.0
42819,98355.0,Mineral,Washington,WA,Lewis,46.7096,-122.1861,-1.0
42820,98356.0,Morton,Washington,WA,Lewis,46.5581,-122.2496,-1.0
42821,98357.0,Neah Bay,Washington,WA,Clallam,48.328,-124.6151,-1.0
42822,98358.0,Nordland,Washington,WA,Jefferson,48.0432,-122.6926,-1.0
42823,98359.0,Olalla,Washington,WA,Kitsap,47.4241,-122.5745,-1.0
42824,98360.0,Orting,Washington,WA,Pierce,47.0822,-122.186,-1.0
42825,98361.0,Packwood,Washington,WA,Lewis,46.65,-121.6553,-1.0
42826,98362.0,Port Angeles,Washington,WA,Clallam,48.1065,-123.4384,-1.0
42827,98363.0,Port Angeles,Washington,WA,Clallam,48.0557,-123.9178,-1.0
42828,98364.0,Port Gamble,Washington,WA,Kitsap,47.8344,-122.5928,-1.0
42829,98365.0,Port Ludlow,Washington,WA,Jefferson,47.9222,-122.6896,-1.0
42832,98368.0,Port Townsend,Washington,WA,Jefferson,48.104,-122.7945,-1.0
42833,98370.0,Poulsbo,Washington,WA,Kitsap,47.7423,-122.6277,-1.0
42834,98371.0,Puyallup,Washington,WA,Pierce,47.1991,-122.3151,-1.0
42835,98372.0,Puyallup,Washington,WA,Pierce,47.2042,-122.2734,-1.0
42836,98373.0,Puyallup,Washington,WA,Pierce,47.1284,-122.3219,-1.0
42837,98374.0,Puyallup,Washington,WA,Pierce,47.1424,-122.2652,-1.0
42838,98375.0,Puyallup,Washington,WA,Pierce,47.1037,-122.3235,-1.0
42839,98376.0,Quilcene,Washington,WA,Jefferson,47.8324,-122.8583,-1.0
42840,98377.0,Randle,Washington,WA,Lewis,46.5492,-121.8555,-1.0
42841,98378.0,Retsil,Washington,WA,Kitsap,47.688,-122.7293,-1.0
42842,98380.0,Seabeck,Washington,WA,Kitsap,47.5913,-122.8686,-1.0
42843,98381.0,Sekiu,Washington,WA,Clallam,48.3032,-124.4685,-1.0
42844,98382.0,Sequim,Washington,WA,Clallam,48.0881,-123.1198,-1.0
42845,98383.0,Silverdale,Washington,WA,Kitsap,47.6621,-122.6981,-1.0
42846,98384.0,South Colby,Washington,WA,Kitsap,47.5218,-122.5396,-1.0
42847,98385.0,South Prairie,Washington,WA,Pierce,47.1383,-122.0968,-1.0
42848,98386.0,Southworth,Washington,WA,Kitsap,47.5104,-122.4991,-1.0
42849,98387.0,Spanaway,Washington,WA,Pierce,47.0732,-122.3943,-1.0
42850,98388.0,Steilacoom,Washington,WA,Pierce,47.1704,-122.5888,-1.0
42851,98390.0,Sumner,Washington,WA,Pierce,47.2099,-122.228,-1.0
42853,98392.0,Suquamish,Washington,WA,Kitsap,47.7343,-122.5573,-1.0
42854,98393.0,Tracyton,Washington,WA,Kitsap,47.6267,-122.65,-1.0
42855,98394.0,Vaughn,Washington,WA,Pierce,47.3309,-122.7736,-1.0
42856,98395.0,Wauna,Washington,WA,Pierce,47.266,-122.8328,-1.0
42857,98396.0,Wilkeson,Washington,WA,Pierce,47.1095,-122.037,-1.0
42858,98397.0,Longmire,Washington,WA,Pierce,47.0662,-122.1132,-1.0
42859,98398.0,Paradise Inn,Washington,WA,Pierce,47.0662,-122.1132,-1.0
42880,98430.0,Camp Murray,Washington,WA,Pierce,47.0662,-122.1132,-1.0
42899,98467.0,University Place,Washington,WA,Pierce,47.2033,-122.5688,-1.0
42913,98503.0,Lacey,Washington,WA,Thurston,47.024,-122.7827,-1.0
42919,98509.0,Lacey,Washington,WA,Thurston,46.9781,-122.7024,-1.0
42920,98511.0,Tumwater,Washington,WA,-1,46.9616,-123.0283,-1.0
42924,98520.0,Aberdeen,Washington,WA,Grays Harbor,46.9843,-123.7963,-1.0
42925,98522.0,Adna,Washington,WA,Lewis,46.5713,-123.2984,-1.0
42926,98524.0,Allyn,Washington,WA,Mason,47.3571,-122.8587,-1.0
42927,98526.0,Amanda Park,Washington,WA,Grays Harbor,47.4859,-123.9206,-1.0
42928,98527.0,Bay Center,Washington,WA,Pacific,46.6371,-123.885,-1.0
42929,98528.0,Belfair,Washington,WA,Mason,47.4325,-122.9289,-1.0
42930,98530.0,Bucoda,Washington,WA,Thurston,46.7982,-122.8718,-1.0
42931,98531.0,Centralia,Washington,WA,Lewis,46.7246,-122.9671,-1.0
42932,98532.0,Chehalis,Washington,WA,Lewis,46.6382,-122.9658,-1.0
42933,98533.0,Cinebar,Washington,WA,Lewis,46.5793,-122.5687,-1.0
42934,98535.0,Copalis Beach,Washington,WA,Grays Harbor,47.1491,-124.1397,-1.0
42935,98536.0,Copalis Crossing,Washington,WA,Grays Harbor,47.1591,-124.1352,-1.0
42936,98537.0,Cosmopolis,Washington,WA,Grays Harbor,46.9538,-123.7739,-1.0
42937,98538.0,Curtis,Washington,WA,Lewis,46.4956,-123.1468,-1.0
42938,98539.0,Doty,Washington,WA,Lewis,46.6378,-123.2804,-1.0
42939,98540.0,East Olympia,Washington,WA,Thurston,46.9781,-122.7024,-1.0
42940,98541.0,Elma,Washington,WA,Grays Harbor,47.0058,-123.3997,-1.0
42941,98542.0,Ethel,Washington,WA,Lewis,46.53,-122.724,-1.0
42942,98544.0,Galvin,Washington,WA,Lewis,46.7349,-123.0254,-1.0
42943,98546.0,Grapeview,Washington,WA,Mason,47.3273,-122.9163,-1.0
42944,98547.0,Grayland,Washington,WA,Grays Harbor,46.8264,-124.094,-1.0
42945,98548.0,Hoodsport,Washington,WA,Mason,47.4235,-123.1739,-1.0
42946,98550.0,Hoquiam,Washington,WA,Grays Harbor,46.9823,-123.8842,-1.0
42947,98552.0,Humptulips,Washington,WA,Grays Harbor,47.3429,-123.9291,-1.0
42948,98554.0,Lebam,Washington,WA,Pacific,46.5614,-123.5479,-1.0
42949,98555.0,Lilliwaup,Washington,WA,Mason,47.5128,-123.0631,-1.0
42950,98556.0,Littlerock,Washington,WA,Thurston,46.9024,-123.017,-1.0
42951,98557.0,Mccleary,Washington,WA,Grays Harbor,47.0297,-123.273,-1.0
42952,98558.0,Mckenna,Washington,WA,Pierce,46.9559,-122.5558,-1.0
42953,98559.0,Malone,Washington,WA,Grays Harbor,46.9589,-123.3268,-1.0
42954,98560.0,Matlock,Washington,WA,Mason,47.2636,-123.4412,-1.0
42955,98561.0,Menlo,Washington,WA,Pacific,46.5146,-123.769,-1.0
42956,98562.0,Moclips,Washington,WA,Grays Harbor,47.2387,-124.2039,-1.0
42957,98563.0,Montesano,Washington,WA,Grays Harbor,47.0901,-123.5006,-1.0
42958,98564.0,Mossyrock,Washington,WA,Lewis,46.5131,-122.4789,-1.0
42959,98565.0,Napavine,Washington,WA,Lewis,46.5793,-122.9097,-1.0
42960,98566.0,Neilton,Washington,WA,Grays Harbor,47.3877,-123.8903,-1.0
42961,98568.0,Oakville,Washington,WA,Grays Harbor,46.8434,-123.2493,-1.0
42962,98569.0,Ocean Shores,Washington,WA,Grays Harbor,47.072,-124.1525,-1.0
42963,98570.0,Onalaska,Washington,WA,Lewis,46.573,-122.7075,-1.0
42964,98571.0,Pacific Beach,Washington,WA,Grays Harbor,47.2195,-124.1915,-1.0
42965,98572.0,Pe Ell,Washington,WA,Lewis,46.5829,-123.3147,-1.0
42966,98575.0,Quinault,Washington,WA,Grays Harbor,47.4603,-123.8307,-1.0
42967,98576.0,Rainier,Washington,WA,Thurston,46.8829,-122.6795,-1.0
42968,98577.0,Raymond,Washington,WA,Pacific,46.671,-123.6929,-1.0
42969,98579.0,Rochester,Washington,WA,Thurston,46.8193,-123.0406,-1.0
42970,98580.0,Roy,Washington,WA,Pierce,46.956,-122.4483,-1.0
42971,98581.0,Ryderwood,Washington,WA,Cowlitz,46.3752,-123.0431,-1.0
42972,98582.0,Salkum,Washington,WA,Lewis,46.5151,-122.6454,-1.0
42973,98583.0,Satsop,Washington,WA,Grays Harbor,47.0022,-123.4836,-1.0
42974,98584.0,Shelton,Washington,WA,Mason,47.2633,-123.1597,-1.0
42975,98585.0,Silver Creek,Washington,WA,Lewis,46.5491,-122.4757,-1.0
42976,98586.0,South Bend,Washington,WA,Pacific,46.6544,-123.8203,-1.0
42977,98587.0,Taholah,Washington,WA,Grays Harbor,47.3407,-124.2827,-1.0
42978,98588.0,Tahuya,Washington,WA,Mason,47.4446,-123.0232,-1.0
42979,98589.0,Tenino,Washington,WA,Thurston,46.8641,-122.8493,-1.0
42980,98590.0,Tokeland,Washington,WA,Pacific,46.7469,-124.046,-1.0
42981,98591.0,Toledo,Washington,WA,Lewis,46.4396,-122.8266,-1.0
42982,98592.0,Union,Washington,WA,Mason,47.3368,-123.075,-1.0
42983,98593.0,Vader,Washington,WA,Lewis,46.3985,-122.9585,-1.0
42984,98595.0,Westport,Washington,WA,Grays Harbor,46.8836,-124.1061,-1.0
42985,98596.0,Winlock,Washington,WA,Lewis,46.494,-122.9158,-1.0
42986,98597.0,Yelm,Washington,WA,Thurston,46.9206,-122.588,-1.0
42988,98601.0,Amboy,Washington,WA,Clark,45.9195,-122.4574,-1.0
42989,98602.0,Appleton,Washington,WA,Klickitat,45.8504,-121.3129,-1.0
42990,98603.0,Ariel,Washington,WA,Cowlitz,45.9952,-122.4677,-1.0
42991,98604.0,Battle Ground,Washington,WA,Clark,45.7907,-122.5318,-1.0
42992,98605.0,Bingen,Washington,WA,Klickitat,45.7751,-121.6328,-1.0
42993,98606.0,Brush Prairie,Washington,WA,Clark,45.7304,-122.4843,-1.0
42994,98607.0,Camas,Washington,WA,Clark,45.6058,-122.4142,-1.0
42995,98609.0,Carrolls,Washington,WA,Cowlitz,46.0715,-122.8648,-1.0
42996,98610.0,Carson,Washington,WA,Skamania,45.7493,-121.8351,-1.0
42997,98611.0,Castle Rock,Washington,WA,Cowlitz,46.2783,-122.9139,-1.0
42998,98612.0,Cathlamet,Washington,WA,Wahkiakum,46.1954,-123.3627,-1.0
42999,98613.0,Centerville,Washington,WA,Klickitat,45.7032,-120.946,-1.0
43000,98614.0,Chinook,Washington,WA,Pacific,46.263,-123.9332,-1.0
43001,98616.0,Cougar,Washington,WA,Cowlitz,46.069,-122.2942,-1.0
43002,98617.0,Dallesport,Washington,WA,Klickitat,45.6327,-121.1717,-1.0
43003,98619.0,Glenwood,Washington,WA,Klickitat,46.0071,-121.2885,-1.0
43004,98620.0,Goldendale,Washington,WA,Klickitat,45.832,-120.813,-1.0
43005,98621.0,Grays River,Washington,WA,Wahkiakum,46.3535,-123.5888,-1.0
43006,98622.0,Heisson,Washington,WA,Clark,45.8016,-122.5203,-1.0
43007,98623.0,Husum,Washington,WA,Klickitat,45.8076,-121.4877,-1.0
43008,98624.0,Ilwaco,Washington,WA,Pacific,46.3142,-124.0282,-1.0
43009,98625.0,Kalama,Washington,WA,Cowlitz,46.0112,-122.8166,-1.0
43011,98628.0,Klickitat,Washington,WA,Klickitat,45.8562,-121.0443,-1.0
43012,98629.0,La Center,Washington,WA,Clark,45.8806,-122.624,-1.0
43013,98631.0,Long Beach,Washington,WA,Pacific,46.3774,-124.047,-1.0
43014,98632.0,Longview,Washington,WA,Cowlitz,46.1514,-122.9634,-1.0
43015,98635.0,Lyle,Washington,WA,Klickitat,45.745,-121.2501,-1.0
43016,98637.0,Nahcotta,Washington,WA,Pacific,46.5146,-123.769,-1.0
43017,98638.0,Naselle,Washington,WA,Pacific,46.3528,-123.8044,-1.0
43018,98639.0,North Bonneville,Washington,WA,Skamania,45.6417,-122.0058,-1.0
43019,98640.0,Ocean Park,Washington,WA,Pacific,46.5029,-124.0436,-1.0
43020,98641.0,Oysterville,Washington,WA,Pacific,46.5448,-124.0427,-1.0
43021,98642.0,Ridgefield,Washington,WA,Clark,45.7846,-122.6934,-1.0
43022,98643.0,Rosburg,Washington,WA,Wahkiakum,46.3071,-123.6571,-1.0
43023,98644.0,Seaview,Washington,WA,Pacific,46.3308,-124.0455,-1.0
43024,98645.0,Silverlake,Washington,WA,Cowlitz,46.3163,-122.7649,-1.0
43025,98647.0,Skamokawa,Washington,WA,Wahkiakum,46.2952,-123.4332,-1.0
43027,98649.0,Toutle,Washington,WA,Cowlitz,46.2956,-122.6477,-1.0
43028,98650.0,Trout Lake,Washington,WA,Klickitat,45.9828,-121.5163,-1.0
43029,98651.0,Underwood,Washington,WA,Skamania,45.7409,-121.5974,-1.0
43039,98670.0,Wahkiacus,Washington,WA,Klickitat,45.859,-121.1409,-1.0
43040,98671.0,Washougal,Washington,WA,Clark,45.5959,-122.3104,-1.0
43041,98672.0,White Salmon,Washington,WA,Klickitat,45.7551,-121.4795,-1.0
43042,98673.0,Wishram,Washington,WA,Klickitat,45.6415,-121.0732,-1.0
43043,98674.0,Woodland,Washington,WA,Cowlitz,45.9219,-122.7126,-1.0
43044,98675.0,Yacolt,Washington,WA,Clark,45.8622,-122.4275,-1.0
43051,98801.0,Wenatchee,Washington,WA,Chelan,47.4253,-120.3273,-1.0
43053,98807.0,Wenatchee,Washington,WA,Chelan,47.9058,-120.5202,-1.0
43054,98811.0,Ardenvoir,Washington,WA,Chelan,47.7085,-120.3291,-1.0
43055,98812.0,Brewster,Washington,WA,Okanogan,48.1206,-119.772,-1.0
43056,98813.0,Bridgeport,Washington,WA,Douglas,48.0161,-119.7028,-1.0
43057,98814.0,Carlton,Washington,WA,Okanogan,48.2526,-120.1055,-1.0
43058,98815.0,Cashmere,Washington,WA,Chelan,47.5173,-120.5033,-1.0
43059,98816.0,Chelan,Washington,WA,Chelan,47.8483,-120.0273,-1.0
43060,98817.0,Chelan Falls,Washington,WA,Chelan,47.8418,-119.9579,-1.0
43061,98819.0,Conconully,Washington,WA,Okanogan,48.5469,-119.7526,-1.0
43062,98821.0,Dryden,Washington,WA,Chelan,47.5822,-120.596,-1.0
43063,98822.0,Entiat,Washington,WA,Chelan,47.7057,-120.276,-1.0
43064,98823.0,Ephrata,Washington,WA,Grant,47.2771,-119.5336,-1.0
43065,98824.0,George,Washington,WA,Grant,47.0792,-119.8601,-1.0
43066,98826.0,Leavenworth,Washington,WA,Chelan,47.6438,-120.6748,-1.0
43067,98827.0,Loomis,Washington,WA,Okanogan,48.8696,-119.6427,-1.0
43068,98828.0,Malaga,Washington,WA,Chelan,47.3553,-120.2086,-1.0
43069,98829.0,Malott,Washington,WA,Okanogan,48.248,-119.7525,-1.0
43070,98830.0,Mansfield,Washington,WA,Douglas,47.9021,-119.4053,-1.0
43071,98831.0,Manson,Washington,WA,Chelan,47.8958,-120.149,-1.0
43072,98832.0,Marlin,Washington,WA,Grant,47.3014,-119.064,-1.0
43073,98833.0,Mazama,Washington,WA,Okanogan,48.5977,-120.388,-1.0
43074,98834.0,Methow,Washington,WA,Okanogan,48.1171,-120.0891,-1.0
43075,98836.0,Monitor,Washington,WA,Chelan,47.4852,-120.4158,-1.0
43076,98837.0,Moses Lake,Washington,WA,Grant,47.1374,-119.2891,-1.0
43077,98840.0,Okanogan,Washington,WA,Okanogan,48.3513,-119.6046,-1.0
43078,98841.0,Omak,Washington,WA,Okanogan,48.4143,-119.5272,-1.0
43079,98843.0,Orondo,Washington,WA,Douglas,47.6969,-120.1721,-1.0
43080,98844.0,Oroville,Washington,WA,Okanogan,48.9397,-119.4032,-1.0
43081,98845.0,Palisades,Washington,WA,Douglas,47.4694,-119.8023,-1.0
43082,98846.0,Pateros,Washington,WA,Okanogan,48.034,-119.9785,-1.0
43083,98847.0,Peshastin,Washington,WA,Chelan,47.5458,-120.5961,-1.0
43084,98848.0,Quincy,Washington,WA,Grant,47.1976,-119.8459,-1.0
43085,98849.0,Riverside,Washington,WA,Okanogan,48.4876,-119.5803,-1.0
43086,98850.0,Rock Island,Washington,WA,Douglas,47.3706,-120.1378,-1.0
43087,98851.0,Soap Lake,Washington,WA,Grant,47.383,-119.486,-1.0
43088,98852.0,Stehekin,Washington,WA,Chelan,47.9058,-120.5202,-1.0
43089,98853.0,Stratford,Washington,WA,Grant,47.4043,-119.313,-1.0
43090,98855.0,Tonasket,Washington,WA,Okanogan,48.7194,-119.3943,-1.0
43091,98856.0,Twisp,Washington,WA,Okanogan,48.3632,-120.135,-1.0
43092,98857.0,Warden,Washington,WA,Grant,46.977,-119.0539,-1.0
43093,98858.0,Waterville,Washington,WA,Douglas,47.6295,-119.9887,-1.0
43094,98859.0,Wauconda,Washington,WA,Okanogan,48.8224,-118.9469,-1.0
43095,98860.0,Wilson Creek,Washington,WA,Grant,47.4739,-119.1847,-1.0
43096,98862.0,Winthrop,Washington,WA,Okanogan,48.4756,-120.1805,-1.0
43104,98920.0,Brownstown,Washington,WA,Yakima,46.5645,-120.6947,-1.0
43105,98921.0,Buena,Washington,WA,Yakima,46.4212,-120.3151,-1.0
43106,98922.0,Cle Elum,Washington,WA,Kittitas,47.2063,-120.9685,-1.0
43107,98923.0,Cowiche,Washington,WA,Yakima,46.6661,-120.7149,-1.0
43108,98925.0,Easton,Washington,WA,Kittitas,47.233,-121.1772,-1.0
43109,98926.0,Ellensburg,Washington,WA,Kittitas,46.9996,-120.5163,-1.0
43110,98929.0,Goose Prairie,Washington,WA,Yakima,46.9157,-121.2416,-1.0
43111,98930.0,Grandview,Washington,WA,Yakima,46.2538,-119.9157,-1.0
43112,98932.0,Granger,Washington,WA,Yakima,46.348,-120.1818,-1.0
43113,98933.0,Harrah,Washington,WA,Yakima,46.4104,-120.5736,-1.0
43115,98935.0,Mabton,Washington,WA,Yakima,46.2121,-120.0151,-1.0
43116,98936.0,Moxee,Washington,WA,Yakima,46.5542,-120.3685,-1.0
43117,98937.0,Naches,Washington,WA,Yakima,46.8058,-120.9921,-1.0
43118,98938.0,Outlook,Washington,WA,Yakima,46.3525,-120.097,-1.0
43119,98939.0,Parker,Washington,WA,Yakima,46.5645,-120.6947,-1.0
43120,98940.0,Ronald,Washington,WA,Kittitas,47.2503,-121.0456,-1.0
43121,98941.0,Roslyn,Washington,WA,Kittitas,47.2233,-121.0025,-1.0
43123,98943.0,South Cle Elum,Washington,WA,Kittitas,47.1886,-120.9537,-1.0
43124,98944.0,Sunnyside,Washington,WA,Yakima,46.3213,-120.0126,-1.0
43125,98946.0,Thorp,Washington,WA,Kittitas,47.0739,-120.7583,-1.0
43126,98947.0,Tieton,Washington,WA,Yakima,46.7063,-120.7473,-1.0
43127,98948.0,Toppenish,Washington,WA,Yakima,46.3751,-120.3305,-1.0
43128,98950.0,Vantage,Washington,WA,Kittitas,46.8714,-119.9859,-1.0
43129,98951.0,Wapato,Washington,WA,Yakima,46.4507,-120.4265,-1.0
43130,98952.0,White Swan,Washington,WA,Yakima,46.3716,-120.7453,-1.0
43131,98953.0,Zillah,Washington,WA,Yakima,46.4158,-120.2662,-1.0
43132,99001.0,Airway Heights,Washington,WA,Spokane,47.6438,-117.592,-1.0
43133,99003.0,Chattaroy,Washington,WA,Spokane,47.9192,-117.2921,-1.0
43134,99004.0,Cheney,Washington,WA,Spokane,47.4943,-117.5834,-1.0
43135,99005.0,Colbert,Washington,WA,Spokane,47.8411,-117.3759,-1.0
43136,99006.0,Deer Park,Washington,WA,Spokane,47.9486,-117.4436,-1.0
43137,99008.0,Edwall,Washington,WA,Lincoln,47.5379,-117.9071,-1.0
43138,99009.0,Elk,Washington,WA,Spokane,48.0205,-117.2963,-1.0
43139,99011.0,Fairchild Air Force Base,Washington,WA,Spokane,47.6332,-117.6546,-1.0
43140,99012.0,Fairfield,Washington,WA,Spokane,47.3987,-117.1921,-1.0
43141,99013.0,Ford,Washington,WA,Stevens,47.9169,-117.8119,-1.0
